time,ax,ay,az,atotal
169.722,-0.06,-0.26,-0.10,0.28
169.732,-0.10,-0.26,0.06,0.29
169.742,-0.06,-0.25,0.01,0.26
169.752,-0.05,-0.22,-0.13,0.26
169.761,-0.08,-0.23,-0.12,0.27
169.771,-0.10,-0.31,0.02,0.32
169.781,-0.05,-0.32,0.01,0.32
169.791,-0.03,-0.28,-0.16,0.33
169.801,-0.04,-0.28,-0.18,0.34
169.811,-0.12,-0.33,-0.01,0.35
169.821,-0.08,-0.33,0.03,0.34
169.831,-0.01,-0.29,-0.15,0.33
169.841,-0.02,-0.30,-0.25,0.39
169.851,-0.07,-0.34,-0.17,0.39
169.861,-0.08,-0.40,-0.04,0.41
169.871,-0.03,-0.34,-0.11,0.36
169.881,-0.01,-0.28,-0.22,0.36
169.891,-0.09,-0.31,-0.18,0.37
169.901,-0.14,-0.35,-0.04,0.38
169.911,-0.06,-0.32,-0.05,0.33
169.921,-0.00,-0.29,-0.21,0.36
169.931,0.00,-0.30,-0.23,0.38
169.940,-0.05,-0.37,-0.10,0.38
169.951,-0.02,-0.37,-0.10,0.38
169.960,0.03,-0.33,-0.20,0.38
169.970,0.00,-0.31,-0.26,0.40
169.980,-0.08,-0.35,-0.14,0.38
169.990,-0.09,-0.38,-0.07,0.39
170.001,-0.06,-0.37,-0.14,0.40
170.010,-0.05,-0.34,-0.25,0.43
170.020,-0.09,-0.38,-0.19,0.44
170.030,-0.09,-0.44,-0.10,0.46
170.040,-0.05,-0.42,-0.10,0.43
170.050,-0.02,-0.39,-0.17,0.42
170.060,-0.08,-0.39,-0.16,0.43
170.070,-0.12,-0.43,-0.06,0.45
170.080,-0.05,-0.39,-0.06,0.40
170.090,-0.02,-0.35,-0.15,0.39
170.100,-0.05,-0.32,-0.19,0.38
170.110,-0.09,-0.37,-0.07,0.38
170.120,-0.09,-0.35,0.01,0.36
170.130,-0.07,-0.30,-0.06,0.31
170.140,-0.08,-0.26,-0.16,0.31
170.150,-0.12,-0.29,-0.07,0.32
170.159,-0.14,-0.34,0.03,0.37
170.170,-0.11,-0.30,-0.02,0.32
170.179,-0.10,-0.26,-0.13,0.31
170.190,-0.17,-0.31,-0.08,0.36
170.199,-0.21,-0.36,0.02,0.41
170.209,-0.16,-0.32,0.03,0.36
170.219,-0.14,-0.27,-0.11,0.32
170.229,-0.18,-0.28,-0.14,0.36
170.239,-0.21,-0.31,-0.02,0.37
170.249,-0.16,-0.32,-0.00,0.36
170.259,-0.13,-0.29,-0.12,0.34
170.269,-0.11,-0.28,-0.17,0.34
170.279,-0.15,-0.30,-0.05,0.34
170.289,-0.12,-0.30,0.01,0.33
170.299,-0.09,-0.27,-0.11,0.31
170.309,-0.05,-0.25,-0.23,0.35
170.319,-0.11,-0.28,-0.12,0.33
170.329,-0.10,-0.31,0.00,0.33
170.339,-0.05,-0.31,-0.07,0.32
170.349,-0.01,-0.26,-0.20,0.33
170.358,-0.04,-0.25,-0.17,0.31
170.368,-0.08,-0.31,-0.03,0.32
170.378,-0.04,-0.30,-0.00,0.31
170.388,-0.01,-0.27,-0.10,0.29
170.398,-0.04,-0.24,-0.14,0.28
170.408,-0.11,-0.26,0.02,0.28
170.418,-0.07,-0.26,0.02,0.27
170.428,-0.02,-0.24,-0.12,0.27
170.438,-0.01,-0.21,-0.15,0.26
170.448,-0.07,-0.25,-0.01,0.26
170.458,-0.09,-0.30,0.07,0.32
170.468,-0.04,-0.26,-0.02,0.27
170.478,-0.03,-0.21,-0.14,0.25
170.488,-0.07,-0.23,-0.07,0.25
170.498,-0.10,-0.28,0.05,0.30
170.508,-0.06,-0.28,-0.00,0.29
170.518,-0.03,-0.23,-0.13,0.27
170.528,-0.09,-0.22,-0.09,0.25
170.538,-0.12,-0.25,0.03,0.28
170.548,-0.09,-0.26,0.01,0.27
170.557,-0.04,-0.22,-0.13,0.26
170.568,-0.05,-0.19,-0.16,0.26
170.577,-0.09,-0.23,-0.01,0.25
170.587,-0.06,-0.22,0.03,0.23
170.597,-0.03,-0.18,-0.09,0.20
170.607,-0.04,-0.14,-0.14,0.20
170.617,-0.07,-0.18,-0.03,0.19
170.627,-0.08,-0.22,0.05,0.24
170.637,-0.04,-0.21,-0.05,0.22
170.647,-0.01,-0.18,-0.16,0.24
170.657,-0.03,-0.18,-0.08,0.20
170.667,-0.07,-0.22,0.04,0.24
170.677,-0.05,-0.22,-0.01,0.22
170.687,0.01,-0.17,-0.14,0.22
170.697,-0.03,-0.19,-0.15,0.24
170.707,-0.08,-0.24,-0.02,0.26
170.717,-0.04,-0.26,-0.01,0.26
170.727,0.02,-0.21,-0.09,0.23
170.737,-0.00,-0.16,-0.13,0.20
170.747,-0.10,-0.19,-0.02,0.22
170.756,-0.09,-0.23,0.04,0.25
170.767,-0.02,-0.17,-0.04,0.18
170.776,-0.01,-0.12,-0.12,0.17
170.786,-0.05,-0.14,-0.03,0.15
170.796,-0.08,-0.16,0.11,0.21
170.806,-0.06,-0.11,0.02,0.13
170.816,-0.04,-0.09,-0.09,0.13
170.826,-0.07,-0.10,-0.04,0.13
170.836,-0.10,-0.10,0.09,0.17
170.846,-0.06,-0.08,0.09,0.13
170.856,-0.00,-0.05,-0.03,0.06
170.866,0.01,-0.02,-0.08,0.08
170.876,-0.03,-0.03,0.00,0.04
170.886,-0.02,-0.03,0.07,0.08
170.896,0.01,0.02,0.04,0.05
170.906,0.02,0.05,-0.02,0.06
170.916,-0.04,0.04,0.01,0.06
170.926,-0.02,0.05,0.10,0.12
170.936,0.04,0.09,0.09,0.14
170.946,0.06,0.13,0.03,0.15
170.955,0.02,0.14,0.02,0.14
170.965,0.01,0.12,0.10,0.15
170.975,0.03,0.13,0.13,0.18
170.985,0.10,0.19,0.08,0.23
170.995,0.07,0.18,0.03,0.20
171.005,0.05,0.16,0.08,0.19
171.015,0.06,0.17,0.13,0.22
171.025,0.09,0.21,0.09,0.24
171.035,0.09,0.21,0.03,0.23
171.045,0.05,0.18,0.08,0.21
171.055,0.05,0.17,0.15,0.24
171.065,0.09,0.23,0.13,0.28
171.075,0.12,0.26,0.06,0.29
171.085,0.07,0.24,0.09,0.26
171.095,0.06,0.23,0.13,0.27
171.105,0.08,0.26,0.13,0.30
171.115,0.11,0.31,0.10,0.34
171.125,0.08,0.32,0.09,0.34
171.135,0.05,0.27,0.14,0.31
171.145,0.10,0.29,0.13,0.33
171.154,0.11,0.34,0.08,0.36
171.165,0.10,0.34,0.05,0.36
171.174,0.05,0.30,0.11,0.32
171.184,0.07,0.28,0.15,0.33
171.194,0.10,0.36,0.11,0.39
171.204,0.10,0.37,0.03,0.39
171.214,0.04,0.33,0.09,0.35
171.224,0.06,0.31,0.15,0.35
171.234,0.11,0.35,0.15,0.40
171.244,0.12,0.37,0.08,0.39
171.254,0.11,0.37,0.10,0.40
171.264,0.09,0.35,0.16,0.39
171.274,0.13,0.36,0.15,0.41
171.284,0.14,0.41,0.09,0.44
171.294,0.12,0.40,0.10,0.43
171.304,0.08,0.37,0.18,0.42
171.314,0.12,0.43,0.21,0.49
171.324,0.13,0.47,0.16,0.52
171.334,0.14,0.47,0.09,0.50
171.344,0.11,0.44,0.15,0.48
171.353,0.12,0.44,0.19,0.50
171.363,0.14,0.46,0.18,0.52
171.373,0.17,0.49,0.12,0.53
171.383,0.11,0.49,0.16,0.53
171.393,0.11,0.48,0.24,0.55
171.403,0.13,0.51,0.20,0.56
171.413,0.15,0.54,0.13,0.57
171.423,0.13,0.51,0.13,0.55
171.433,0.10,0.49,0.21,0.54
171.443,0.14,0.51,0.22,0.57
171.453,0.18,0.55,0.15,0.60
171.463,0.14,0.54,0.13,0.57
171.473,0.10,0.48,0.20,0.53
171.483,0.13,0.48,0.21,0.54
171.493,0.17,0.51,0.14,0.56
171.503,0.17,0.53,0.09,0.57
171.513,0.10,0.50,0.18,0.54
171.523,0.14,0.47,0.24,0.55
171.533,0.19,0.52,0.19,0.59
171.543,0.17,0.53,0.09,0.56
171.552,0.14,0.51,0.12,0.54
171.563,0.12,0.45,0.22,0.51
171.572,0.17,0.47,0.18,0.52
171.583,0.17,0.51,0.08,0.54
171.592,0.13,0.47,0.10,0.50
171.603,0.08,0.42,0.21,0.47
171.612,0.10,0.45,0.20,0.50
171.622,0.14,0.50,0.10,0.53
171.632,0.12,0.47,0.09,0.50
171.642,0.09,0.41,0.19,0.46
171.652,0.12,0.41,0.24,0.49
171.662,0.15,0.47,0.13,0.51
171.672,0.14,0.48,0.05,0.51
171.682,0.08,0.43,0.16,0.47
171.692,0.09,0.38,0.23,0.46
171.702,0.13,0.42,0.15,0.46
171.712,0.13,0.46,0.03,0.48
171.722,0.10,0.45,0.09,0.46
171.732,0.09,0.40,0.19,0.45
171.742,0.12,0.41,0.15,0.46
171.751,0.12,0.43,0.05,0.45
171.762,0.06,0.44,0.08,0.46
171.771,0.03,0.40,0.22,0.45
171.781,0.05,0.40,0.20,0.45
171.791,0.11,0.42,0.06,0.44
171.801,0.10,0.42,0.03,0.43
171.811,0.03,0.37,0.14,0.40
171.821,0.07,0.33,0.18,0.38
171.831,0.10,0.32,0.07,0.35
171.841,0.13,0.33,-0.02,0.36
171.851,0.08,0.31,0.05,0.32
171.861,0.07,0.24,0.14,0.29
171.871,0.11,0.23,0.08,0.27
171.881,0.12,0.26,-0.02,0.28
171.891,0.06,0.22,0.02,0.23
171.901,0.03,0.16,0.13,0.21
171.911,0.03,0.15,0.14,0.21
171.921,0.07,0.20,0.04,0.21
171.931,0.05,0.21,0.03,0.22
171.941,-0.04,0.16,0.13,0.21
171.951,-0.00,0.16,0.19,0.25
171.961,0.05,0.19,0.12,0.23
171.970,0.04,0.20,0.04,0.21
171.981,0.01,0.19,0.10,0.21
171.990,-0.01,0.16,0.17,0.23
172.001,0.03,0.17,0.09,0.19
172.010,0.09,0.23,-0.02,0.25
172.020,0.03,0.20,-0.00,0.20
172.030,-0.02,0.13,0.07,0.15
172.040,0.04,0.16,0.06,0.18
172.050,0.04,0.19,-0.07,0.21
172.060,0.03,0.17,-0.10,0.20
172.070,-0.03,0.13,0.01,0.13
172.080,-0.01,0.12,0.08,0.14
172.090,0.00,0.12,-0.00,0.12
172.100,-0.01,0.13,-0.05,0.14
172.110,-0.07,0.11,0.02,0.13
172.120,-0.06,0.09,0.10,0.14
172.130,0.00,0.11,0.05,0.12
172.140,0.03,0.16,-0.05,0.17
172.149,-0.00,0.14,0.03,0.14
172.160,-0.02,0.09,0.15,0.17
172.169,0.02,0.13,0.11,0.17
172.180,0.05,0.19,-0.01,0.20
172.189,0.03,0.19,-0.02,0.19
172.199,0.02,0.16,0.12,0.20
172.209,0.06,0.16,0.16,0.23
172.219,0.11,0.18,0.03,0.22
172.229,0.09,0.20,-0.02,0.22
172.239,0.08,0.20,0.08,0.23
172.249,0.10,0.20,0.13,0.26
172.259,0.14,0.26,0.06,0.30
172.269,0.11,0.31,0.03,0.33
172.279,0.06,0.35,0.14,0.38
172.289,0.03,0.37,0.23,0.44
172.299,0.09,0.41,0.21,0.47
172.309,0.13,0.51,0.14,0.54
172.319,0.11,0.55,0.17,0.59
172.329,0.09,0.55,0.25,0.62
172.339,0.14,0.61,0.31,0.70
172.349,0.15,0.69,0.24,0.74
172.359,0.15,0.73,0.20,0.77
172.369,0.14,0.74,0.25,0.80
172.379,0.13,0.74,0.33,0.82
172.388,0.17,0.73,0.26,0.80
172.399,0.20,0.74,0.15,0.78
172.408,0.15,0.68,0.17,0.71
172.418,0.13,0.61,0.27,0.67
172.428,0.16,0.60,0.24,0.67
172.438,0.17,0.63,0.12,0.67
172.448,0.14,0.60,0.09,0.62
172.458,0.13,0.54,0.18,0.59
172.468,0.15,0.53,0.21,0.59
172.478,0.19,0.54,0.11,0.58
172.488,0.19,0.51,0.07,0.55
172.498,0.14,0.50,0.17,0.55
172.508,0.19,0.50,0.26,0.60
172.518,0.22,0.57,0.17,0.63
172.528,0.20,0.61,0.08,0.64
172.538,0.14,0.57,0.14,0.61
172.548,0.16,0.55,0.26,0.63
172.558,0.19,0.60,0.24,0.67
172.567,0.18,0.65,0.14,0.69
172.578,0.13,0.66,0.16,0.69
172.587,0.07,0.60,0.26,0.66
172.598,0.11,0.63,0.27,0.69
172.607,0.10,0.67,0.19,0.71
172.617,0.06,0.67,0.17,0.70
172.627,0.04,0.61,0.28,0.68
172.637,0.11,0.62,0.30,0.70
172.647,0.15,0.64,0.15,0.67
172.657,0.16,0.64,0.06,0.66
172.667,0.14,0.59,0.17,0.63
172.677,0.13,0.53,0.25,0.60
172.687,0.14,0.53,0.17,0.57
172.697,0.17,0.56,0.06,0.59
172.707,0.14,0.56,0.12,0.59
172.717,0.12,0.50,0.22,0.56
172.727,0.15,0.51,0.20,0.57
172.737,0.19,0.55,0.09,0.59
172.747,0.14,0.56,0.08,0.58
172.757,0.09,0.51,0.23,0.57
172.766,0.14,0.54,0.25,0.61
172.777,0.16,0.60,0.14,0.64
172.786,0.14,0.64,0.09,0.67
172.796,0.12,0.62,0.21,0.67
172.806,0.10,0.60,0.30,0.68
172.816,0.14,0.63,0.18,0.67
172.826,0.14,0.69,0.13,0.72
172.836,0.09,0.70,0.25,0.75
172.846,0.04,0.65,0.31,0.72
172.856,0.10,0.65,0.22,0.70
172.866,0.15,0.69,0.10,0.71
172.876,0.12,0.68,0.13,0.70
172.886,0.07,0.61,0.27,0.68
172.896,0.08,0.63,0.28,0.70
172.906,0.12,0.68,0.15,0.71
172.916,0.10,0.68,0.10,0.70
172.926,0.04,0.63,0.24,0.67
172.936,0.07,0.60,0.30,0.68
172.946,0.14,0.62,0.18,0.66
172.956,0.18,0.63,0.09,0.66
172.965,0.12,0.61,0.16,0.64
172.975,0.12,0.58,0.26,0.65
172.985,0.18,0.61,0.23,0.68
172.995,0.19,0.64,0.11,0.67
173.005,0.16,0.64,0.12,0.67
173.015,0.12,0.60,0.27,0.67
173.025,0.20,0.62,0.28,0.71
173.035,0.24,0.66,0.14,0.71
173.045,0.19,0.66,0.10,0.69
173.055,0.14,0.61,0.25,0.67
173.065,0.19,0.61,0.30,0.70
173.075,0.24,0.62,0.17,0.69
173.085,0.26,0.63,0.08,0.69
173.095,0.21,0.62,0.18,0.68
173.105,0.23,0.57,0.23,0.65
173.115,0.28,0.59,0.12,0.66
173.125,0.32,0.60,0.05,0.68
173.135,0.25,0.58,0.10,0.64
173.145,0.19,0.52,0.20,0.59
173.155,0.20,0.52,0.17,0.58
173.164,0.24,0.58,0.09,0.63
173.175,0.19,0.59,0.09,0.62
173.184,0.11,0.53,0.21,0.58
173.194,0.13,0.56,0.23,0.62
173.204,0.15,0.61,0.13,0.64
173.214,0.16,0.65,0.10,0.68
173.224,0.11,0.63,0.21,0.67
173.234,0.14,0.60,0.27,0.67
173.244,0.17,0.64,0.19,0.69
173.254,0.16,0.69,0.16,0.73
173.264,0.06,0.66,0.23,0.70
173.274,0.03,0.61,0.32,0.69
173.284,0.03,0.66,0.28,0.71
173.294,0.03,0.71,0.20,0.74
173.304,-0.04,0.68,0.20,0.71
173.314,-0.06,0.61,0.30,0.68
173.324,0.03,0.64,0.28,0.70
173.334,0.06,0.66,0.11,0.67
173.344,0.06,0.60,0.06,0.60
173.354,0.07,0.61,0.26,0.66
173.363,0.12,0.62,0.25,0.68
173.374,0.15,0.61,-0.00,0.62
173.383,0.17,0.61,-0.03,0.63
173.393,0.11,0.56,0.21,0.60
173.403,0.16,0.54,0.26,0.62
173.413,0.18,0.59,0.10,0.63
173.423,0.16,0.62,0.05,0.64
173.433,0.12,0.59,0.19,0.63
173.443,0.15,0.58,0.27,0.66
173.453,0.18,0.59,0.19,0.65
173.463,0.23,0.62,0.08,0.67
173.473,0.22,0.61,0.18,0.67
173.483,0.21,0.60,0.28,0.69
173.493,0.24,0.59,0.21,0.67
173.503,0.28,0.63,0.09,0.69
173.513,0.21,0.63,0.13,0.68
173.523,0.13,0.58,0.31,0.67
173.533,0.14,0.59,0.35,0.70
173.543,0.16,0.65,0.22,0.70
173.553,0.09,0.66,0.21,0.70
173.562,0.03,0.57,0.33,0.65
173.573,0.07,0.56,0.38,0.68
173.582,0.12,0.61,0.25,0.67
173.593,0.13,0.59,0.13,0.62
173.602,0.10,0.55,0.25,0.61
173.612,0.11,0.59,0.35,0.70
173.622,0.17,0.63,0.18,0.68
173.632,0.15,0.60,0.08,0.62
173.642,0.14,0.59,0.16,0.63
173.652,0.10,0.57,0.28,0.65
173.662,0.13,0.58,0.17,0.61
173.672,0.18,0.58,0.03,0.61
173.682,0.14,0.57,0.12,0.60
173.692,0.12,0.54,0.21,0.60
173.702,0.16,0.56,0.15,0.60
173.712,0.17,0.59,0.01,0.62
173.722,0.16,0.56,0.04,0.59
173.732,0.15,0.52,0.17,0.57
173.742,0.16,0.52,0.17,0.57
173.752,0.18,0.53,0.02,0.56
173.761,0.15,0.56,0.03,0.58
173.772,0.09,0.53,0.21,0.58
173.781,0.08,0.55,0.24,0.61
173.791,0.10,0.60,0.12,0.62
173.801,0.08,0.60,0.04,0.60
173.811,0.05,0.55,0.12,0.57
173.821,0.05,0.53,0.21,0.57
173.831,0.11,0.57,0.12,0.59
173.841,0.08,0.56,0.03,0.56
173.851,0.03,0.55,0.13,0.56
173.861,-0.02,0.54,0.29,0.61
173.871,0.03,0.59,0.16,0.61
173.881,0.02,0.61,0.02,0.62
173.891,0.01,0.56,0.05,0.56
173.901,0.04,0.52,0.17,0.55
173.911,0.11,0.52,0.18,0.56
173.921,0.11,0.53,0.04,0.54
173.931,0.07,0.51,0.05,0.52
173.940,0.03,0.48,0.19,0.52
173.951,0.08,0.50,0.20,0.54
173.960,0.09,0.52,0.10,0.54
173.971,0.09,0.50,0.09,0.51
173.980,0.07,0.49,0.23,0.54
173.990,0.06,0.51,0.25,0.57
174.000,0.11,0.53,0.15,0.56
174.010,0.05,0.56,0.14,0.58
174.020,0.06,0.54,0.24,0.60
174.030,0.04,0.53,0.33,0.62
174.040,0.11,0.59,0.21,0.63
174.050,0.12,0.60,0.07,0.62
174.060,0.06,0.53,0.18,0.57
174.070,0.10,0.58,0.32,0.67
174.080,0.12,0.60,0.24,0.66
174.090,0.16,0.60,0.06,0.63
174.100,0.12,0.55,0.10,0.58
174.110,0.10,0.53,0.23,0.59
174.120,0.16,0.52,0.18,0.57
174.130,0.21,0.53,0.02,0.57
174.140,0.20,0.46,0.05,0.51
174.150,0.22,0.42,0.14,0.49
174.159,0.24,0.44,0.09,0.51
174.170,0.31,0.46,-0.02,0.56
174.179,0.27,0.42,-0.02,0.49
174.190,0.23,0.38,0.10,0.46
174.199,0.23,0.41,0.18,0.50
174.209,0.29,0.45,0.05,0.54
174.219,0.22,0.44,0.03,0.50
174.229,0.15,0.42,0.17,0.48
174.239,0.13,0.44,0.34,0.57
174.249,0.15,0.49,0.24,0.57
174.259,0.12,0.49,0.17,0.53
174.269,0.09,0.49,0.29,0.57
174.279,0.08,0.52,0.41,0.67
174.289,0.15,0.55,0.29,0.63
174.299,0.11,0.52,0.18,0.56
174.309,0.08,0.47,0.30,0.56
174.319,0.11,0.47,0.38,0.61
174.329,0.17,0.49,0.21,0.56
174.339,0.17,0.47,0.09,0.51
174.349,0.18,0.46,0.13,0.52
174.359,0.16,0.44,0.24,0.53
174.369,0.19,0.45,0.12,0.51
174.378,0.25,0.47,-0.11,0.55
174.388,0.23,0.45,-0.10,0.51
174.398,0.21,0.44,0.07,0.49
174.408,0.21,0.45,0.06,0.50
174.418,0.22,0.49,-0.08,0.54
174.428,0.21,0.48,-0.12,0.53
174.438,0.13,0.45,-0.01,0.47
174.448,0.14,0.47,0.02,0.49
174.458,0.18,0.50,-0.07,0.53
174.468,0.09,0.45,-0.09,0.47
174.478,0.03,0.44,0.03,0.44
174.488,-0.00,0.45,0.14,0.47
174.498,-0.04,0.49,0.14,0.51
174.508,-0.10,0.49,0.07,0.51
174.518,-0.18,0.48,0.11,0.52
174.528,-0.16,0.51,0.22,0.58
174.538,-0.16,0.52,0.19,0.58
174.548,-0.16,0.49,0.07,0.52
174.558,-0.16,0.45,0.08,0.49
174.568,-0.14,0.43,0.19,0.49
174.577,-0.11,0.46,0.11,0.49
174.587,-0.13,0.46,0.02,0.48
174.597,-0.16,0.44,0.07,0.47
174.607,-0.15,0.43,0.18,0.49
174.617,-0.10,0.47,0.13,0.50
174.627,-0.07,0.46,0.01,0.47
174.637,-0.08,0.40,0.02,0.41
174.647,-0.04,0.40,0.13,0.42
174.657,0.07,0.43,0.10,0.45
174.667,0.15,0.41,-0.04,0.44
174.677,0.14,0.37,-0.03,0.39
174.687,0.16,0.40,0.10,0.44
174.697,0.18,0.44,0.12,0.49
174.707,0.17,0.42,0.04,0.46
174.717,0.17,0.37,0.06,0.41
174.727,0.15,0.37,0.19,0.44
174.737,0.11,0.39,0.29,0.50
174.747,0.12,0.40,0.23,0.48
174.757,0.06,0.38,0.20,0.43
174.767,0.03,0.37,0.28,0.47
174.776,0.06,0.37,0.34,0.51
174.787,0.05,0.37,0.30,0.48
174.796,0.03,0.33,0.29,0.44
174.806,0.04,0.30,0.39,0.49
174.816,0.03,0.31,0.40,0.51
174.826,0.05,0.34,0.28,0.44
174.836,0.02,0.28,0.21,0.35
174.846,0.08,0.26,0.23,0.36
174.856,0.12,0.25,0.25,0.38
174.866,0.19,0.29,0.10,0.36
174.876,0.23,0.25,-0.05,0.34
174.886,0.27,0.23,-0.10,0.37
174.896,0.30,0.22,-0.09,0.38
174.906,0.34,0.23,-0.14,0.43
174.916,0.32,0.22,-0.20,0.44
174.926,0.30,0.21,-0.19,0.42
174.936,0.26,0.22,-0.12,0.36
174.946,0.26,0.29,-0.12,0.41
174.956,0.18,0.30,-0.14,0.38
174.966,0.10,0.25,-0.06,0.27
174.976,0.02,0.24,0.08,0.25
174.985,0.04,0.29,0.11,0.31
174.995,0.01,0.32,-0.00,0.32
175.005,-0.04,0.27,0.03,0.28
175.015,-0.05,0.23,0.19,0.30
175.025,-0.00,0.26,0.17,0.31
175.035,0.03,0.26,0.07,0.27
175.045,0.01,0.21,0.07,0.23
175.055,0.00,0.20,0.11,0.23
175.065,0.02,0.19,0.09,0.21
175.075,0.02,0.19,-0.01,0.19
175.085,0.00,0.16,-0.07,0.18
175.095,0.01,0.12,-0.01,0.12
175.105,0.01,0.10,0.05,0.11
175.115,0.04,0.12,-0.02,0.13
175.125,-0.03,0.08,-0.05,0.10
175.135,-0.02,0.09,-0.04,0.10
175.145,-0.06,0.08,0.03,0.11
175.154,-0.01,0.12,-0.05,0.13
175.165,-0.05,0.11,-0.06,0.14
175.174,-0.08,0.11,-0.00,0.14
175.184,-0.05,0.16,0.05,0.17
175.194,-0.06,0.21,0.03,0.22
175.204,-0.04,0.21,-0.05,0.22
175.214,-0.08,0.16,-0.02,0.18
175.224,-0.05,0.20,0.07,0.22
175.234,-0.05,0.20,0.06,0.22
175.244,-0.08,0.18,-0.04,0.20
175.254,-0.12,0.16,-0.03,0.20
175.264,-0.13,0.14,0.01,0.19
175.274,-0.13,0.15,-0.05,0.20
175.284,-0.15,0.15,-0.06,0.22
175.294,-0.18,0.10,0.03,0.21
175.304,-0.19,0.09,0.06,0.22
175.314,-0.17,0.09,-0.04,0.19
175.324,-0.16,0.08,-0.10,0.20
175.334,-0.15,0.05,-0.04,0.17
175.344,-0.14,0.08,-0.01,0.16
175.354,-0.09,0.06,-0.07,0.13
175.363,-0.07,0.05,-0.11,0.14
175.373,-0.09,0.03,-0.04,0.10
175.383,-0.07,0.06,0.03,0.10
175.393,-0.06,0.08,-0.02,0.10
175.404,-0.05,0.08,-0.07,0.11
175.413,-0.07,0.03,0.03,0.08
175.423,-0.03,0.08,0.14,0.17
175.433,-0.00,0.11,0.09,0.14
175.443,0.01,0.10,0.02,0.10
175.453,-0.04,0.04,0.06,0.08
175.463,-0.01,0.03,0.12,0.13
175.473,0.02,0.07,0.08,0.11
175.483,0.03,0.08,0.01,0.08
175.493,0.02,0.04,0.02,0.05
175.503,-0.01,0.02,0.09,0.09
175.513,0.03,0.05,0.06,0.09
175.523,0.08,0.07,-0.02,0.11
175.533,0.04,0.00,-0.04,0.06
175.543,0.05,-0.03,-0.02,0.06
175.553,0.10,-0.00,-0.02,0.10
175.563,0.11,-0.01,-0.14,0.18
175.572,0.09,-0.04,-0.18,0.20
175.583,0.06,-0.05,-0.09,0.12
175.592,0.07,-0.04,-0.06,0.10
175.602,0.10,-0.02,-0.18,0.20
175.612,0.02,-0.07,-0.20,0.21
175.622,0.04,-0.08,-0.13,0.16
175.632,0.05,-0.06,-0.05,0.09
175.642,0.07,-0.04,-0.15,0.17
175.652,0.05,-0.08,-0.20,0.22
175.662,0.08,-0.08,-0.15,0.19
175.672,0.07,-0.07,-0.10,0.14
175.682,0.07,-0.03,-0.13,0.15
175.692,-0.02,-0.03,-0.13,0.13
175.702,-0.03,-0.04,-0.12,0.13
175.712,-0.06,-0.02,-0.08,0.10
175.722,-0.04,0.02,-0.14,0.15
175.732,-0.07,-0.04,-0.13,0.16
175.742,-0.13,-0.08,-0.04,0.16
175.752,-0.12,-0.05,-0.02,0.13
175.762,-0.16,0.00,-0.06,0.17
175.771,-0.20,-0.05,-0.06,0.22
175.781,-0.20,-0.02,0.05,0.20
175.791,-0.20,0.00,0.09,0.22
175.801,-0.16,-0.01,0.01,0.16
175.811,-0.20,-0.04,0.03,0.21
175.821,-0.19,-0.05,0.12,0.23
175.831,-0.17,-0.05,0.12,0.21
175.841,-0.11,-0.05,0.03,0.13
175.851,-0.09,-0.05,-0.01,0.10
175.861,-0.10,-0.09,0.05,0.14
175.871,-0.08,-0.12,0.11,0.18
175.881,0.03,-0.05,0.03,0.07
175.891,0.01,-0.08,-0.06,0.10
175.901,-0.00,-0.12,-0.04,0.12
175.911,0.03,-0.10,0.02,0.11
175.921,0.07,-0.07,-0.07,0.12
175.931,0.11,-0.08,-0.20,0.24
175.941,0.07,-0.13,-0.13,0.19
175.951,0.05,-0.12,-0.07,0.15
175.961,0.06,-0.09,-0.12,0.16
175.971,0.04,-0.07,-0.21,0.22
175.981,-0.02,-0.12,-0.15,0.19
175.990,-0.02,-0.12,-0.04,0.12
176.000,-0.01,-0.08,-0.11,0.14
176.010,-0.02,-0.13,-0.25,0.29
176.020,-0.10,-0.15,-0.16,0.24
176.030,-0.06,-0.12,-0.03,0.13
176.040,-0.09,-0.10,-0.03,0.14
176.050,-0.08,-0.10,-0.15,0.20
176.060,-0.09,-0.10,-0.16,0.21
176.070,-0.11,-0.10,-0.03,0.15
176.080,-0.09,-0.08,0.01,0.12
176.090,-0.12,-0.10,-0.06,0.16
176.100,-0.16,-0.10,-0.08,0.21
176.110,-0.15,-0.10,-0.03,0.19
176.120,-0.16,-0.08,0.02,0.18
176.130,-0.11,-0.06,-0.04,0.13
176.140,-0.11,-0.08,-0.08,0.16
176.150,-0.12,-0.14,-0.03,0.19
176.160,-0.06,-0.15,-0.02,0.16
176.170,-0.02,-0.12,-0.07,0.14
176.180,-0.04,-0.16,-0.12,0.21
176.189,-0.07,-0.16,-0.03,0.18
176.200,-0.09,-0.13,0.03,0.16
176.209,-0.08,-0.07,-0.05,0.12
176.219,-0.15,-0.13,-0.12,0.23
176.229,-0.14,-0.15,-0.05,0.21
176.239,-0.11,-0.13,0.00,0.17
176.249,-0.01,-0.11,-0.14,0.18
176.259,-0.02,-0.16,-0.22,0.27
176.269,-0.03,-0.16,-0.14,0.21
176.279,-0.03,-0.17,-0.10,0.20
176.289,-0.01,-0.17,-0.16,0.23
176.299,-0.04,-0.15,-0.20,0.26
176.309,-0.08,-0.21,-0.18,0.29
176.319,-0.11,-0.22,-0.10,0.26
176.329,-0.12,-0.17,-0.10,0.23
176.339,-0.14,-0.19,-0.17,0.29
